Name,Team,Level,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,K%,BB%,ERA,FIP,WHIP,Pitches,Strikes,Oppo%,PlayerId
"Sam Holland","SDP","A,A-,A+,AA",10,4,2.8536587383095173,121,0,0,0,18,9,,164,667,122,63,52,12,43,2,19,10,0,142,7.792683477691375,0.21289355,0.06446777,2.8536587383095173,4.091086994794014,1.0060976320963042,2108,1416,0.37012987,"sa739649"
"Scarlyn Reyes","NYM","A,A+,AA",23,19,4.6845428404274685,76,53,1,1,0,0,,317,1402,331,193,165,23,128,0,19,38,6,251,7.126183351195724,0.17902996,0.09129815,4.6845428404274685,4.0634036053954805,1.4479496052230356,4531,2851,0.30421687,"sa739684"
"Armando Rivero","CHC","AAA",7,5,2.598930693350456,91,0,0,0,1,3,,124.2,530,86,45,36,7,67,0,6,17,2,158,11.406418043038112,0.29811321,0.12641509,2.598930693350456,3.6172026414470544,1.227272827415493,2297,1393,0.3557047,"sa739701"
"Jake Sanchez","OAK","AA,AAA",20,19,4.255591235841127,148,28,1,0,18,10,,313,1367,343,175,148,24,97,3,11,11,1,281,8.079872549130789,0.20555962,0.0709583,4.255591235841127,3.67463243055357,1.4057508586862584,5130,3333,0.2974359,"sa739743"
"Sean Furney","ATL","A,A+",7,12,3.7570755562034543,27,19,4,0,0,0,,141.1,605,143,63,59,7,52,0,6,12,0,78,4.966981243794398,0.12892562,0.08595041,3.7570755562034543,4.209647291885114,1.3797170121651103,1744,1149,0.32409382,"sa739747"
"Kyle Grana","STL","A,A+",7,3,1.9343285055111772,99,0,0,0,30,4,,111.2,471,75,30,24,2,60,2,5,11,0,134,10.800000822437406,0.28450106,0.12738854,1.9343285055111772,2.910045547420881,1.2089553159444857,1811,1132,0.44852941,"sa739757"
"Algenis Soto","LAD","R",2,4,3.357513206373602,27,7,0,0,1,1,,64.1,274,64,36,24,0,18,0,7,8,0,44,6.1554408783516035,0.16058394,0.06569343,3.357513206373602,3.1317972938875904,1.2746114950122007,428,336,0.26368159,"sa739774"
"Ryan Doran","ARI","A,A+,AA",9,3,3.512755324236321,31,19,1,0,0,1,,130.2,534,130,57,51,14,22,0,7,4,0,69,4.752551321025611,0.12921348,0.0411985,3.512755324236321,4.729127451952351,1.163265379703531,1078,800,0.27752294,"sa739776"
"Rohimard Carrillo","SEA","R",7,4,2.9562045441901517,36,2,0,0,6,3,,91.1,386,86,43,30,4,21,2,11,9,0,68,6.700730300164344,0.1761658,0.05440415,2.9562045441901517,3.3984581689032813,1.1715329119568378,607,486,0.30072464,"sa739793"
"Tyler Spurlin","MIL","A+,AA",7,4,2.7857143700528333,100,1,0,0,6,3,,126,536,112,50,39,1,53,1,11,12,0,104,7.428571653474222,0.19402985,0.0988806,2.7857143700528333,3.230977123670161,1.3095238491701353,1615,1032,0.40871935,"sa739833"
"Estarlin Arias","STL","A,A+,AA,R",13,9,3.4294353519933702,104,3,0,0,17,8,,165.1,717,171,79,63,9,58,2,12,18,5,158,8.600806120872262,0.22036262,0.08089261,3.4294353519933702,3.5025669499923904,1.385080591898557,2071,1411,0.28629857,"sa739879"
"Merkis Montero","ARI","R",3,2,2.429999884128576,32,0,0,0,3,1,,66.2,269,51,21,18,2,23,0,5,3,0,45,6.07499971032144,0.16728625,0.08550186,2.429999884128576,3.7152487207231073,1.109999947071078,447,335,0.29591837,"sa740135"
"Joel Cabrera","PHI","R",4,5,3.741573033707865,14,14,1,1,0,0,,89,371,100,45,37,5,11,0,7,5,1,49,4.955056179775281,0.13207547,0.0296496,3.741573033707865,3.7016842450988428,1.247191011235955,524,458,0.28903654,"sa740305"
"Yei Almonte","DET","R",6,7,3.0759495156179266,25,14,0,0,0,0,,105.1,460,120,60,36,3,19,0,6,9,0,59,5.0411394839293795,0.12826087,0.04130435,3.0759495156179266,3.372500586682618,1.3196203168854685,664,560,0.224,"sa740609"
"Leonardo De La Cruz","CHW","R",5,10,2.8179612694142637,49,21,0,0,0,1,,137.1,583,120,64,43,1,55,0,7,13,1,148,9.699029485425838,0.25385935,0.09433962,2.8179612694142637,2.638580827263087,1.2742718918539953,1082,826,0.33692722,"sa740811"
"Luis Ledo","CHW","A,A+,AA,AAA,R",32,13,3.5945123623411765,178,29,0,0,16,10,,328,1406,286,152,131,28,170,1,10,35,2,320,8.780488213352493,0.22759602,0.12091038,3.5945123623411765,4.51767448007916,1.3902439671141447,4831,2982,0.29014396,"sa740812"
"Troy Neiman","COL","A+,AA",14,8,3.9732442485399595,120,0,0,0,5,8,,199.1,864,190,99,88,22,70,8,14,12,2,193,8.71404704509332,0.22337963,0.08101852,3.9732442485399595,4.340662967546076,1.3043478593691786,2681,1794,0.28497409,"sa743088"
"Osiris Ramirez","LAD","R",5,8,6.4244378260208075,50,18,0,0,6,5,,103.2,505,122,95,74,11,62,1,6,15,2,107,9.289389829516573,0.21188119,0.12277228,6.4244378260208075,5.473303204903993,1.7749197597414843,1408,905,0.33536585,"sa743855"
"Bryce Morrow","SDP","A-,AA,AAA",8,12,5.158809128330472,30,22,0,0,0,0,,134.1,595,157,82,77,13,49,1,5,1,0,84,5.627791776360515,0.14117647,0.08235294,5.158809128330472,4.546546699030465,1.5334988173680768,2130,1369,0.29010989,"sa745009"
"Angel Bautista","LAD","R",3,4,4.6008962313533175,41,0,0,0,4,2,,74.1,339,79,50,38,2,30,1,9,12,0,61,7.38564921348822,0.179941,0.08849558,4.6008962313533175,3.573889739774534,1.4663675123319053,579,425,0.3697479,"sa745011"
"Rodrigo Benoit","MIL","A,A+,AA,R",14,14,4.336260895651079,123,21,1,1,24,7,,265.2,1160,297,164,128,22,62,5,15,22,3,244,8.26599733233487,0.21034483,0.05344828,4.336260895651079,3.8349417092224765,1.3513174145301539,3479,2475,0.31264916,"sa747275"
"Emerson Martinez","TEX","A,A-,A+,AA,R",17,36,4.207022736095531,105,73,1,0,0,5,,455.2,1974,483,253,213,38,137,1,23,37,2,367,7.248719925573051,0.18591692,0.06940223,4.207022736095531,3.962996259579492,1.3606437644127434,6393,4255,0.31513476,"sa747285"
"Yhoan Acosta","HOU","R",1,6,4.271186578756642,19,13,0,0,0,1,,59,257,54,32,28,6,24,0,2,7,0,67,10.220339313453394,0.26070039,0.09338521,4.271186578756642,3.940721775569974,1.3220339410437225,564,412,0.30487805,"sa747590"
"Francys Peguero","WSN","A,A-,A+,AA,R",19,25,3.3153711029416604,139,42,0,0,15,3,,377.1,1587,342,166,139,45,100,1,22,34,2,361,8.61042423138086,0.22747322,0.06301197,3.3153711029416604,4.091416789965268,1.1713781195045674,5070,3466,0.26473255,"sa748442"
"Jose Disla","TBR","A,A-,A+,AA,CPX,R",4,14,5.075581395348837,84,16,0,0,6,1,,172,746,166,108,97,16,81,0,5,21,2,145,7.587209302325581,0.19436997,0.10857909,5.075581395348837,4.510229621404384,1.436046511627907,2257,1465,0.30078125,"sa748874"
"Crusito Mieses","LAA","R",4,5,7.414508138395129,26,15,0,0,0,0,,64.1,316,94,58,53,4,28,0,5,18,1,61,8.533679178152884,0.19303797,0.08860759,7.414508138395129,4.436608023705555,1.896373150700641,700,479,0.3632287,"sa748945"
"Pedro Silverio","CHC","A,A-,R",9,7,3.9028434607756752,48,17,0,0,1,1,,140.2,612,128,70,61,8,67,0,10,17,2,140,8.957345647681878,0.22875817,0.10947712,3.9028434607756752,4.023782305187056,1.386255874046005,1839,1178,0.33587786,"sa749438"
"Jeferson Mejia","ARI","A,A-",15,14,5.258721046862958,109,18,0,0,6,3,,229.1,1066,207,159,134,16,162,1,21,56,2,255,10.007267663806376,0.23921201,0.15196998,5.258721046862958,4.615416957702864,1.6090116635923977,3426,2053,0.29824561,"sa751022"
"Jared Mortensen","TBR","AA,AAA",16,12,4.448613529095638,63,23,0,0,0,2,,204.1,887,181,111,101,21,101,1,19,46,0,198,8.721044344167687,0.22322435,0.11386697,4.448613529095638,4.4694854651671765,1.3800979265181188,3639,2189,0.36684303,"sa753432"
"Cam Booser","MIN","A,A+,AA,AAA",4,8,6.056756901161094,96,0,0,0,10,6,,123.1,580,103,92,83,15,114,0,7,23,4,161,11.748648928758268,0.27758621,0.19655172,6.056756901161094,5.406229774951278,1.7594595014082428,2150,1254,0.30201342,"sa754843"
"Erasmo Pinales","HOU","A,A-,A+,AA,R",11,11,3.6938109831220154,104,9,0,0,14,8,,204.2,878,164,94,84,16,100,1,17,20,3,237,10.421823845237114,0.26993166,0.11389522,3.6938109831220154,3.8481568351431092,1.2899022480743545,3229,1988,0.34799235,"sa795280"
"Misael Siverio","SEA","AA",5,12,4.352459016393443,26,26,0,0,0,0,,122,530,130,65,59,6,52,0,1,3,3,110,8.114754098360656,0.20754717,0.09811321,4.352459016393443,3.442936658077553,1.4918032786885247,2113,1337,0.29781421,"sa802747"
"Alonso Garcia","CHC","A-,R",12,4,2.802395241587693,47,24,0,0,1,0,,167,698,140,72,52,4,55,0,12,31,3,131,7.059880320153611,0.18767908,0.07879656,2.802395241587693,3.367988513250266,1.167664683994872,1303,950,0.26666667,"sa824770"
"Brady Feigl","ATL","A+,AA,AAA,R",12,2,2.6266968860657545,106,2,0,0,4,7,,147.1,609,145,51,43,8,38,2,2,7,1,129,7.880090658197264,0.21182266,0.06239737,2.6266968860657545,3.324594833202223,1.2420814732558996,2246,1524,0.35454545,"sa824867"
"Ulises Perez","SEA","A-,R",5,4,4.281553477343836,45,16,0,0,0,1,,103,466,99,68,49,6,55,0,12,27,1,74,6.466019537213141,0.15879828,0.11802575,4.281553477343836,4.622084307496308,1.4951456587549905,1056,668,0.2791411,"sa826677"
"Jose Zerpa","TBR","R",2,4,3.978946849157343,16,12,0,0,0,1,,63.1,269,67,38,28,5,10,0,7,3,2,54,7.673683209089162,0.20074349,0.03717472,3.978946849157343,3.263805192337798,1.2157893150202992,423,368,0.30102041,"sa826774"
"Carlos Salazar","PHI","R",5,3,3.0702343095654587,52,0,0,0,8,2,,99.2,435,82,45,34,1,46,3,14,16,0,77,6.953177701074715,0.17701149,0.10574713,3.0702343095654587,3.5827838099879123,1.2842810183803226,727,513,0.26501767,"sa826779"
"Victor Sobil","PHI","R",5,5,4.678700522092293,42,8,0,0,2,2,,92.1,433,94,66,48,1,47,0,15,15,5,86,8.382671768748692,0.19861432,0.10854503,4.678700522092293,3.5510889525143616,1.527075864849568,775,558,0.32042254,"sa826780"
"Erling Moreno","CHC","A,A-,A+,R",15,16,3.775725802685699,58,44,0,0,0,1,,252.2,1061,229,121,106,11,105,0,16,26,6,183,6.518470017844178,0.17247879,0.09896324,3.775725802685699,4.153115805332847,1.3218998093260204,3444,2164,0.28401585,"sa827076"
"Corey Taylor","NYM","A-,A+,AA,AAA",16,13,2.7576220554522966,160,4,0,0,29,10,,218.2,931,234,84,67,7,55,11,6,9,2,179,7.36737832725315,0.19226638,0.05907626,2.7576220554522966,2.98607395412413,1.3216463914190941,3310,2196,0.30523256,"sa827144"
"Nick Howard","CIN","A+,AA,AAA",8,11,5.892665521813055,157,5,0,0,13,4,,186.1,908,188,143,122,12,174,5,15,35,1,167,8.06618968969492,0.1839207,0.19162996,5.892665521813055,5.457638759373932,1.9427549352425555,3236,1784,0.28571429,"sa827196"
"Chander Sanz","TBR","R",1,5,5.929905854975833,31,14,0,0,0,1,,71.1,335,61,52,47,4,59,0,17,22,1,43,5.425233016254485,0.12835821,0.1761194,5.929905854975833,5.8596367125062505,1.682242795737825,633,353,0.25116279,"sa827211"
"Miguelangel Bastidas","PHI","R",10,7,3.0899183846005798,34,18,0,0,5,4,,122.1,525,117,57,42,2,55,2,10,19,1,71,5.2234334596819325,0.1352381,0.1047619,3.0899183846005798,3.773068385928039,1.4059946088658724,876,608,0.2596401,"sa827214"
"Orestes Melendez","PHI","A-,R",5,6,3.5941561335032928,45,3,0,0,5,4,,102.2,428,85,47,41,2,39,1,6,5,3,102,8.941559161398436,0.23831776,0.0911215,3.5941561335032928,2.799897781537212,1.2077923050254968,1059,749,0.32978723,"sa827216"
"Luis Carrasco","PHI","A,A-,A+,AA,R",18,11,3.5971788897286237,84,20,0,0,6,6,,212.2,911,188,105,85,6,104,0,13,47,5,185,7.82915405411524,0.20307355,0.11416026,3.5971788897286237,3.670117430451334,1.373040831112102,2855,1795,0.31855501,"sa827249"
"Ken Figueroa","DET","A-,R",11,11,3.1096893656995697,38,35,0,0,0,0,,182.1,759,180,83,63,9,38,0,10,6,4,132,6.515539623370527,0.17391304,0.05006588,3.1096893656995697,3.282860828505678,1.1956124898104166,1461,1152,0.30103806,"sa827250"
"Orlando Romero","TBR","A,A+,R",7,13,4.379876933945828,80,6,0,0,12,3,,162.1,719,150,89,79,10,84,1,12,20,0,157,8.704312387715127,0.21835883,0.11682893,4.379876933945828,4.113357624599624,1.4414784845897661,2212,1384,0.30537634,"sa827251"
"Colin Welmon","COL","A-,A+",6,12,5.353044188530192,61,29,0,0,0,0,,191.2,859,235,130,114,30,63,2,6,13,1,144,6.761740027617085,0.16763679,0.07334109,5.353044188530192,5.37330138600376,1.5547828149922,2438,1633,0.28593509,"sa827336"
"Trey Killian","COL","A,A+,R",24,21,5.818096600853037,69,69,0,0,0,0,,357.1,1598,426,249,231,53,121,0,12,22,0,303,7.631529307612426,0.18961202,0.07571965,5.818096600853037,5.0636868616439115,1.5307834731441132,5539,3611,0.27720207,"sa827345"
"Kody Kerski","SEA","A,A+,AAA",8,7,3.351288448927644,91,0,0,0,11,9,,142.1,610,152,67,53,5,37,6,8,8,1,140,8.852460053771136,0.2295082,0.06065574,3.351288448927644,3.029237233246879,1.3278690080656703,1857,1274,0.39386792,"sa827378"
"Kyle Kubat","KCR","A,A+,AA,AAA,R",42,23,3.707130458982594,201,61,2,0,10,2,,565.2,2355,539,272,233,48,151,3,17,33,0,477,7.589275660663937,0.20254777,0.0641189,3.707130458982594,3.769215745011961,1.2197997218397663,8452,5572,0.32845433,"sa827380"
"David Speer","CLE","A,A+,AA,AAA",21,15,2.952229279188545,207,9,0,0,13,14,,314,1314,314,137,103,15,85,10,5,13,0,273,7.82484071085896,0.20776256,0.06468798,2.952229279188545,3.0796234703232743,1.2707006282591473,4179,2821,0.35337553,"sa827385"
"Trey Cochran-Gill","SEA","A+,AA,AAA",15,19,4.186813064321723,172,3,0,0,13,14,,273,1181,278,145,127,20,121,13,19,12,1,207,6.824175624524383,0.17527519,0.10245555,4.186813064321723,4.392251164023201,1.461538418778974,4113,2575,0.34096386,"sa827389"
"Jacob Dorris","HOU","A,A-,A+,AA,AAA,R",9,2,3.2299064269054654,111,0,0,0,24,3,,178.1,763,142,77,64,18,74,1,26,9,3,217,10.951401478726343,0.28440367,0.09698558,3.2299064269054654,4.114761677426493,1.2112149100895495,2917,1868,0.31981982,"sa827396"
"Eric Karch","PIT","A,A-,A+,AA",6,10,3.9108634681928685,61,4,0,0,1,6,,119.2,503,124,63,52,14,26,2,3,12,0,111,8.348189326334778,0.22067594,0.05168986,3.9108634681928685,3.8242114527803026,1.2534818808310477,1735,1160,0.30684932,"sa827415"
"Chris Murphy","HOU","A,A-,A+,R",9,9,3.3977528818056104,42,18,1,1,3,2,,148.1,620,159,69,56,12,29,2,11,7,0,94,5.703370908745131,0.1516129,0.04677419,3.3977528818056104,4.090360357001805,1.2674157574989182,2002,1371,0.38969072,"sa827417"
"Ben Smith","HOU","A-,R",7,9,6.490385091516428,36,6,0,0,0,3,,69.1,343,61,63,50,4,69,0,6,16,1,84,10.9038469537476,0.24489796,0.20116618,6.490385091516428,5.105654864376648,1.8750001375491903,1109,632,0.41304348,"sa827421"
"Preston Morrison","CHC","A,A-,A+,AA,AAA",15,17,3.7138555497039274,96,46,1,0,1,0,,332,1387,315,158,137,26,91,1,17,15,1,291,7.8885544887871735,0.20980534,0.06560923,3.7138555497039274,3.58612226713907,1.2228916084183248,4886,3169,0.21747967,"sa827432"
"Alex Robinson","MIN","A,A+,R",7,12,4.210396298017369,91,2,0,0,5,0,,134.2,614,99,71,63,8,101,0,16,21,0,190,12.698020581322224,0.30944625,0.16449511,4.210396298017369,4.067530663975066,1.4851486060025993,2096,1272,0.38562092,"sa827436"
"Johnathan Frebis","CHW","A,R",12,10,4.5393012155236905,45,25,0,0,1,3,,152.2,660,162,82,77,7,61,1,8,11,2,97,5.71834049228309,0.1469697,0.09242424,4.5393012155236905,4.144160311455445,1.4606986595408122,2201,1359,0.28340081,"sa827443"
"Mason McCullough","ARI","A,A-,A+,AA",9,5,4.9830509548521515,167,0,0,0,10,5,,177,826,130,112,98,9,155,0,21,29,2,240,12.203390093515473,0.2905569,0.18765133,4.9830509548521515,4.495821221624072,1.610169526227736,3129,1790,0.39512195,"sa827446"
"Bryant Holtmann","ARI","R",3,4,5.478260869565218,37,11,0,0,0,0,,92,429,114,60,56,4,48,0,5,12,0,69,6.75,0.16083916,0.11188811,5.478260869565218,5.0213931860852785,1.7608695652173914,1089,687,0.28478964,"sa827456"
"Andrew Istler","LAD","A,A+,AA,AAA,R",11,13,3.2060084524683297,154,2,0,0,21,5,,233,965,220,98,83,7,62,3,6,16,3,241,9.309012494516475,0.24974093,0.0642487,3.2060084524683297,2.899749259924028,1.2103003796466787,3403,2242,0.33079268,"sa827457"
"Austin Pettibone","TEX","A,A-,A+,R",4,11,4.52795035079059,76,13,0,0,1,4,,161,709,173,95,81,14,59,0,4,6,3,120,6.708074593763836,0.16925247,0.0832158,4.52795035079059,4.39217975194605,1.4409938016233426,1837,1275,0.3365019,"sa827460"
"Andrew Thome","HOU","A,A+,AA,AAA,R",13,10,3.3150240691978903,115,4,0,0,17,6,,206.1,872,209,93,76,12,61,1,8,19,2,137,5.975767072106723,0.15711009,0.06995413,3.3150240691978903,3.993577195911518,1.3085621325781145,2746,1798,0.32831325,"sa827462"
"Brian Clark","CHW","A+,AA,AAA",18,14,3.4571063415509045,145,8,0,0,10,6,,260.1,1110,266,118,100,10,87,1,8,12,0,245,8.469910536799716,0.22072072,0.07837838,3.4571063415509045,3.018064056123419,1.3559539317416325,3722,2453,0.29473684,"sa827463"
"Lucas Long","BAL","A,A+,AA,AAA",22,31,4.3061225793490685,109,65,2,0,5,5,,441,1863,486,238,211,43,104,5,6,11,0,349,7.1224491952266575,0.18733226,0.05582394,4.3061225793490685,3.821695459658614,1.337868521230095,6396,4254,0.26402878,"sa827466"
"Jared Miller","ARI","A,A-,A+,AA,AAA,R",15,18,3.9399142195316847,174,21,1,0,8,4,,310.2,1365,255,160,136,20,173,0,19,40,0,345,9.994635336311994,0.25274725,0.12673993,3.9399142195316847,3.9790621821165333,1.377682423169576,4397,2766,0.2782503,"sa827467"
"Luis Paula","PIT","A-,R",6,2,3.732718565917251,35,6,0,0,2,2,,72.1,307,69,36,30,2,14,0,7,10,0,56,6.967741323045535,0.18241042,0.04560261,3.732718565917251,3.1516190399548725,1.147465336930118,957,647,0.38095238,"sa827469"
"Jeremy Rhoades","LAA","A,A+,AA,AAA",32,31,5.34922774495048,211,49,0,0,14,9,,496.1,2163,518,324,295,67,160,3,31,45,1,455,8.250503810008368,0.21035599,0.07397134,5.34922774495048,4.726507394337828,1.366017480631422,7313,4801,0.25676568,"sa827471"
"Andro Cutura","MIN","A,A+,AA,AAA,R",12,13,3.529902567646678,52,44,1,0,1,2,,239.2,1017,233,116,94,8,72,1,17,25,1,195,7.322670220118108,0.19174041,0.07079646,3.529902567646678,3.3770247915948253,1.2726008074849133,3175,2098,0.26057299,"sa827476"
"Ryan Riga","CHW","A,A+,R",9,10,4.387500366121561,94,6,0,0,7,10,,160,679,156,84,78,9,57,3,12,15,3,143,8.043750671222861,0.21060383,0.08394698,4.387500366121561,3.809094937093495,1.331250111088166,2105,1350,0.29550321,"sa827479"
"Alex Katz","CHW","A,A+,AA,R",8,11,4.439353126832966,140,4,0,0,7,5,,247.1,1122,256,151,122,14,141,1,15,30,2,248,9.02425881520144,0.22103387,0.12566845,4.439353126832966,4.151672007483578,1.6051213035998977,3868,2356,0.33193863,"sa827486"
"Michael Matuella","TEX","A,A-,A+",12,13,5.295145944844719,81,29,0,0,6,4,,171.2,791,198,118,101,18,77,1,16,17,0,157,8.231068448917037,0.19848293,0.09734513,5.295145944844719,4.602308067283415,1.6019418424997773,3013,1877,0.3580705,"sa827490"
"Kevin McAvoy","BOS","A-,A+,AA",26,35,4.983734302816833,96,85,3,0,1,1,,471.1,2089,471,294,261,30,237,0,51,48,4,346,6.606789535534959,0.16562949,0.11345141,4.983734302816833,4.484868950448586,1.5021217055744223,6839,4138,0.29100892,"sa827491"
"Jordan Minch","CHC","A,A+,AA,AAA",11,19,4.359374742191009,184,0,0,0,10,12,,256,1135,244,154,124,23,135,4,20,20,3,208,7.312499567546209,0.18325991,0.11894273,4.359374742191009,4.747212085792126,1.4804686624465881,3773,2361,0.32944228,"sa827492"
"Jose Leidenz","CHC","R",5,2,4.862559461483321,40,0,0,0,3,5,,70.1,322,83,56,38,2,23,0,5,14,2,55,7.037915010041648,0.17080745,0.07142857,4.862559461483321,3.72072281367634,1.5071090728574035,492,387,0.29565217,"sa827573"
"Luis Sanchez","TOR","A-,R",3,7,4.570533051999999,24,22,0,0,0,0,,106.1,480,112,62,54,5,59,0,4,19,1,70,5.924765067407407,0.14583333,0.12291667,4.570533051999999,4.648266473072874,1.608150518296296,1154,732,0.26956522,"sa827949"
"Luis Rosario","TEX","A-,R",21,13,3.4274611854123425,59,40,1,1,1,1,,257.1,1095,273,136,98,12,43,2,9,26,4,214,7.484456057941237,0.19543379,0.03926941,3.4274611854123425,3.0101825877642283,1.2279792909187077,2139,1700,0.29719854,"sa827956"
"Carlos Hernandez","NYM","A,A+,R",11,20,3.9211619110676876,110,39,0,0,5,4,,321.1,1356,291,166,140,19,113,1,28,26,1,287,8.03838191768876,0.21165192,0.08333333,3.9211619110676876,3.7780822444496986,1.2572614381518619,3782,2540,0.32786885,"sa827961"
"Victor Concepcion","SFG","A-,R",11,8,3.72699369058463,32,18,0,0,0,2,,108.2,459,113,57,45,11,33,0,5,10,3,100,8.282208201299179,0.21786492,0.07189542,3.72699369058463,4.19541015615659,1.3435582193218667,1148,819,0.29813665,"sa827971"
"Julio Benitez","SFG","A-,R",4,10,4.0344827586206895,33,18,1,0,3,0,,116,510,134,75,52,6,25,0,7,6,2,74,5.741379310344827,0.14509804,0.04901961,4.0344827586206895,4.14304297504754,1.3706896551724137,1312,922,0.2691358,"sa827972"
"Abel Duarte","NYY","A-,A+,R",15,11,3.256578909057784,47,17,1,0,0,3,,152,664,150,87,55,10,53,0,16,10,1,135,7.993420958596379,0.20331325,0.07981928,3.256578909057784,4.0046271392357005,1.3355263000782427,1569,1094,0.26637555,"sa828135"
"Carlos Hiraldo","HOU","A,A-,AA,R",10,11,4.238095617678795,65,24,0,0,0,2,,189,856,202,118,89,8,91,1,8,38,2,166,7.904762612749213,0.19392523,0.10630841,4.238095617678795,3.8279373705929904,1.5502646891134668,2551,1612,0.33907057,"sa828141"
"Hansel Paulino","HOU","A,A-,R",10,12,3.897887428656764,65,17,0,0,5,5,,189.1,814,190,107,82,13,52,2,15,30,3,187,8.889084745839206,0.22972973,0.06388206,3.897887428656764,3.5254640416035077,1.2781690484213237,2191,1539,0.26118068,"sa828144"
"Arnaldo Hernandez","KCR","A,A+,AA,AAA,R",39,24,4.6007464978604204,140,82,4,0,2,6,,536,2340,617,325,274,66,164,2,19,37,2,462,7.7574630730347245,0.1974359,0.07008547,4.6007464978604204,4.63442127306402,1.4570896248292735,8183,5377,0.31858407,"sa828154"
"Frandy Diaz","KCR","R",4,10,4.147826086956521,50,10,0,0,2,7,,115,530,129,78,53,1,50,1,5,19,0,116,9.078260869565218,0.21886792,0.09433962,4.147826086956521,2.7985209448488604,1.5565217391304347,936,683,0.3125,"sa828156"
"Yeudy Garcia","PIT","A,A+,AA,R",26,27,3.726244472529363,157,59,1,0,11,6,,442,1951,420,218,183,26,209,3,34,50,5,431,8.776018402514511,0.22091235,0.10712455,3.726244472529363,3.77606376669791,1.4230769722045957,6440,4061,0.32,"sa828169"
"Gregor Mora","LAD","R",3,5,5.030418164305863,31,8,0,0,1,1,,87.2,404,96,68,49,9,43,4,10,20,7,76,7.802281234433584,0.18811881,0.10643564,5.030418164305863,5.41527001311938,1.5855513034886963,886,600,0.36861314,"sa828183"
"Prebito Reyes","SFG","R",5,3,3.2201839370285086,14,13,0,0,0,0,,72.2,297,67,29,26,1,21,0,2,8,1,57,7.059634015793269,0.19191919,0.07070707,3.2201839370285086,3.025362154795511,1.211009343839781,502,396,0.28767123,"sa828194"
